user_id,gender,age_id,age_range,occupation_id,occupation,cp
3575,M,25,25-34,18,tradesman/craftsman,54915
3576,M,50,50-55,7,executive/managerial,68046
3577,F,56,56+,0,other or not specified,00231
3578,M,50,50-55,3,clerical/admin,96714
3579,M,18,18-24,0,other or not specified,32219
3580,F,18,18-24,3,clerical/admin,32219
3581,M,18,18-24,1,academic/educator,57382
3582,F,35,35-44,0,other or not specified,52405
3583,F,25,25-34,9,homemaker,41075
3584,M,18,18-24,0,other or not specified,76543
3585,M,35,35-44,20,writer,60640
3586,M,35,35-44,20,writer,60640
3587,M,35,35-44,3,clerical/admin,93611
3588,M,25,25-34,2,artist,90068
3589,F,45,45-49,0,other or not specified,80010
3590,F,18,18-24,15,scientist,02115
3591,M,35,35-44,6,doctor/health care,96158
3592,F,56,56+,2,artist,99701
3593,F,25,25-34,9,homemaker,53719
3594,M,1,Under 18,0,other or not specified,02322
3595,M,25,25-34,0,other or not specified,85024
3596,F,35,35-44,4,college/grad student,19104
3597,M,25,25-34,17,technician/engineer,55446
3598,M,56,56+,1,academic/educator,90210
3599,M,25,25-34,16,self-employed,97378
3600,M,35,35-44,20,writer,94506
3601,F,35,35-44,3,clerical/admin,95405
3602,M,25,25-34,12,programmer,55443
3603,F,35,35-44,7,executive/managerial,78704
3604,F,1,Under 18,10,K-12 student,02879
3605,M,18,18-24,12,programmer,60640
3606,F,25,25-34,15,scientist,02445
3607,M,35,35-44,17,technician/engineer,32506
3608,F,35,35-44,9,homemaker,02879
3609,F,25,25-34,17,technician/engineer,48239
3610,M,18,18-24,6,doctor/health care,30064
3611,M,25,25-34,2,artist,84321
3612,M,25,25-34,14,sales/marketing,29609
3613,M,25,25-34,0,other or not specified,37205
3614,M,25,25-34,0,other or not specified,45458
3615,M,25,25-34,17,technician/engineer,76028
3616,M,45,45-49,0,other or not specified,33759
3617,M,35,35-44,7,executive/managerial,49034
3618,M,56,56+,17,technician/engineer,22657
3619,M,50,50-55,16,self-employed,97116
3620,M,25,25-34,7,executive/managerial,94117
3621,M,18,18-24,4,college/grad student,33023
3622,M,18,18-24,1,academic/educator,02446
3623,M,35,35-44,11,lawyer,43209
3624,M,25,25-34,12,programmer,60068
3625,M,18,18-24,10,K-12 student,48439
3626,M,25,25-34,17,technician/engineer,75075
3627,F,35,35-44,1,academic/educator,85287
3628,M,25,25-34,7,executive/managerial,78731
3629,F,50,50-55,7,executive/managerial,10022
3630,M,18,18-24,4,college/grad student,77005
3631,M,18,18-24,4,college/grad student,77005
3632,M,50,50-55,11,lawyer,33881
3633,M,35,35-44,18,tradesman/craftsman,60441
3634,M,50,50-55,1,academic/educator,88001
3635,M,50,50-55,1,academic/educator,60062
3636,M,25,25-34,0,other or not specified,06708
3637,M,25,25-34,6,doctor/health care,94127
3638,M,25,25-34,2,artist,90038
3639,M,18,18-24,4,college/grad student,78250
3640,M,35,35-44,7,executive/managerial,02370
3641,M,25,25-34,0,other or not specified,92008
3642,F,25,25-34,7,executive/managerial,98188
3643,M,25,25-34,17,technician/engineer,22302
3644,F,25,25-34,11,lawyer,53711
3645,M,35,35-44,17,technician/engineer,97232
3646,M,35,35-44,20,writer,98106
3647,M,25,25-34,7,executive/managerial,80202
3648,M,18,18-24,4,college/grad student,85210
3649,F,25,25-34,0,other or not specified,94115
3650,M,25,25-34,0,other or not specified,60611
3651,M,25,25-34,14,sales/marketing,98103
3652,M,25,25-34,12,programmer,94608
3653,M,18,18-24,15,scientist,96661
3654,M,25,25-34,17,technician/engineer,94901
3655,F,25,25-34,7,executive/managerial,94121
3656,F,45,45-49,5,customer service,34610
3657,M,18,18-24,17,technician/engineer,95121
3658,F,25,25-34,7,executive/managerial,07090
3659,M,18,18-24,4,college/grad student,29649
3660,M,35,35-44,7,executive/managerial,15137
3661,M,35,35-44,12,programmer,08852
3662,M,35,35-44,16,self-employed,08753
3663,F,35,35-44,9,homemaker,17055
3664,F,35,35-44,1,academic/educator,94043
3665,M,25,25-34,0,other or not specified,95903
3666,M,45,45-49,0,other or not specified,68144
3667,F,1,Under 18,10,K-12 student,10706
3668,F,45,45-49,7,executive/managerial,33324
3669,M,25,25-34,14,sales/marketing,60148
3670,M,45,45-49,14,sales/marketing,55123
3671,M,25,25-34,4,college/grad student,98102
3672,M,35,35-44,5,customer service,08406
3673,M,25,25-34,2,artist,10003
3674,M,25,25-34,20,writer,29205
3675,M,35,35-44,7,executive/managerial,06680
3676,F,35,35-44,12,programmer,48109
3677,F,25,25-34,12,programmer,06906
3678,M,25,25-34,0,other or not specified,06880
3679,M,25,25-34,4,college/grad student,68108
3680,F,25,25-34,1,academic/educator,94939
3681,M,25,25-34,7,executive/managerial,29662
3682,F,50,50-55,1,academic/educator,10706
3683,M,25,25-34,2,artist,30606
3684,M,25,25-34,17,technician/engineer,83713
3685,M,25,25-34,5,customer service,55100
3686,M,25,25-34,7,executive/managerial,48070
3687,F,50,50-55,1,academic/educator,62221
3688,M,18,18-24,6,doctor/health care,21202
3689,M,25,25-34,0,other or not specified,80906
3690,M,18,18-24,0,other or not specified,63116
3691,M,25,25-34,7,executive/managerial,21030
3692,M,35,35-44,17,technician/engineer,89147
3693,M,25,25-34,15,scientist,94062
3694,M,25,25-34,12,programmer,28227
3695,M,25,25-34,2,artist,98502
3696,M,35,35-44,7,executive/managerial,19149
3697,M,25,25-34,15,scientist,68516
3698,M,25,25-34,7,executive/managerial,53202
3699,F,56,56+,3,clerical/admin,30127
3700,M,25,25-34,14,sales/marketing,10021
3701,M,35,35-44,1,academic/educator,92614
3702,M,35,35-44,15,scientist,53095
3703,M,18,18-24,12,programmer,97402
3704,F,35,35-44,0,other or not specified,04255
3705,M,45,45-49,7,executive/managerial,30076
3706,M,25,25-34,12,programmer,46725
3707,F,18,18-24,0,other or not specified,34744
3708,M,56,56+,7,executive/managerial,30097
3709,M,25,25-34,12,programmer,89502
3710,M,1,Under 18,10,K-12 student,02818
3711,M,35,35-44,0,other or not specified,32506
3712,M,25,25-34,17,technician/engineer,60042
3713,F,25,25-34,7,executive/managerial,22201
3714,M,25,25-34,17,technician/engineer,92111
3715,M,18,18-24,5,customer service,55428
3716,M,18,18-24,12,programmer,36115
3717,M,35,35-44,17,technician/engineer,94533
3718,M,50,50-55,17,technician/engineer,07728
3719,M,25,25-34,1,academic/educator,39759
3720,M,45,45-49,7,executive/managerial,43065
3721,M,25,25-34,15,scientist,94065
3722,M,25,25-34,18,tradesman/craftsman,80538
3723,M,25,25-34,14,sales/marketing,53048
3724,M,35,35-44,6,doctor/health care,77083
3725,M,18,18-24,4,college/grad student,32608
3726,M,25,25-34,17,technician/engineer,92882
3727,M,35,35-44,7,executive/managerial,74401
3728,M,18,18-24,4,college/grad student,07030
3729,M,18,18-24,4,college/grad student,20037
3730,M,25,25-34,1,academic/educator,48911
3731,M,25,25-34,17,technician/engineer,67443
3732,M,25,25-34,17,technician/engineer,60153
3733,M,18,18-24,4,college/grad student,02777
3734,M,18,18-24,4,college/grad student,77840
3735,M,25,25-34,0,other or not specified,10009
3736,M,35,35-44,1,academic/educator,44242
3737,M,25,25-34,14,sales/marketing,37127
3738,M,45,45-49,7,executive/managerial,01904-1355
3739,M,56,56+,11,lawyer,48070
3740,M,18,18-24,5,customer service,55116
3741,M,25,25-34,0,other or not specified,96818
3742,M,25,25-34,0,other or not specified,90266
3743,F,35,35-44,7,executive/managerial,89128
3744,M,25,25-34,0,other or not specified,60645
3745,F,25,25-34,9,homemaker,49442
3746,M,25,25-34,5,customer service,54703
3747,M,45,45-49,13,retired,89109
3748,M,18,18-24,4,college/grad student,02026
3749,F,25,25-34,0,other or not specified,60664
3750,F,18,18-24,4,college/grad student,94116
3751,F,35,35-44,12,programmer,55555
3752,F,18,18-24,1,academic/educator,86314
3753,M,25,25-34,7,executive/managerial,42518
3754,M,56,56+,7,executive/managerial,94612
3755,F,50,50-55,14,sales/marketing,08810
3756,M,18,18-24,12,programmer,53188
3757,M,25,25-34,7,executive/managerial,92612
3758,F,35,35-44,5,customer service,02021
3759,M,35,35-44,6,doctor/health care,54751
3760,M,50,50-55,0,other or not specified,55128
3761,M,25,25-34,17,technician/engineer,27613
3762,M,50,50-55,6,doctor/health care,11746
3763,M,25,25-34,2,artist,98502
3764,M,25,25-34,1,academic/educator,06111
3765,F,50,50-55,3,clerical/admin,34744
3766,F,18,18-24,1,academic/educator,45458
3767,M,25,25-34,0,other or not specified,94305
3768,M,25,25-34,4,college/grad student,86314
3769,M,25,25-34,15,scientist,02446
3770,F,35,35-44,3,clerical/admin,50322
3771,M,25,25-34,1,academic/educator,14982
3772,M,35,35-44,17,technician/engineer,06074
3773,M,35,35-44,6,doctor/health care,50265
3774,M,25,25-34,0,other or not specified,52556
3775,M,35,35-44,12,programmer,14619
3776,F,25,25-34,4,college/grad student,50265
3777,M,18,18-24,4,college/grad student,23112
3778,M,25,25-34,0,other or not specified,61832
3779,F,45,45-49,2,artist,98383
3780,M,1,Under 18,0,other or not specified,46979
3781,F,56,56+,11,lawyer,54401
3782,F,25,25-34,0,other or not specified,94602
3783,M,25,25-34,7,executive/managerial,97267
3784,F,25,25-34,1,academic/educator,98027
3785,F,25,25-34,20,writer,93401
3786,F,25,25-34,0,other or not specified,94115
3787,F,25,25-34,0,other or not specified,94703
3788,F,18,18-24,0,other or not specified,94587
3789,F,25,25-34,0,other or not specified,94110
3790,F,25,25-34,17,technician/engineer,94618
3791,M,50,50-55,18,tradesman/craftsman,60516
3792,M,25,25-34,6,doctor/health care,68108
3793,M,18,18-24,4,college/grad student,21093
3794,F,18,18-24,4,college/grad student,53211
3795,F,18,18-24,4,college/grad student,91405
3796,M,45,45-49,14,sales/marketing,02021
3797,M,25,25-34,7,executive/managerial,02420
3798,M,25,25-34,7,executive/managerial,48326
3799,M,18,18-24,0,other or not specified,17844
3800,M,18,18-24,1,academic/educator,45458
3801,M,18,18-24,12,programmer,36115
3802,M,18,18-24,0,other or not specified,94520
3803,F,35,35-44,9,homemaker,19006
3804,M,25,25-34,6,doctor/health care,06511
3805,F,35,35-44,1,academic/educator,89031
3806,M,18,18-24,4,college/grad student,55104
3807,F,35,35-44,19,unemployed,32095
3808,M,25,25-34,7,executive/managerial,60010
3809,M,35,35-44,6,doctor/health care,20650
3810,M,50,50-55,7,executive/managerial,20016
3811,M,25,25-34,15,scientist,98103
3812,M,35,35-44,17,technician/engineer,78749
3813,M,35,35-44,7,executive/managerial,80910
3814,M,25,25-34,15,scientist,98102
3815,M,25,25-34,17,technician/engineer,53406
3816,F,25,25-34,3,clerical/admin,90020
3817,M,35,35-44,3,clerical/admin,20122
3818,M,45,45-49,17,technician/engineer,32837
3819,M,25,25-34,12,programmer,36115
3820,M,25,25-34,17,technician/engineer,90804
3821,M,25,25-34,20,writer,44313
3822,M,45,45-49,20,writer,98027
3823,M,56,56+,7,executive/managerial,93711
3824,M,25,25-34,17,technician/engineer,32308
3825,M,18,18-24,1,academic/educator,06279
3826,M,25,25-34,1,academic/educator,48105
3827,M,50,50-55,2,artist,87020
3828,M,25,25-34,20,writer,92101
3829,F,25,25-34,1,academic/educator,22307
3830,M,18,18-24,4,college/grad student,60630
3831,F,18,18-24,6,doctor/health care,84780
3832,F,25,25-34,7,executive/managerial,43214
3833,M,25,25-34,1,academic/educator,68516
3834,M,18,18-24,2,artist,02322
3835,M,25,25-34,7,executive/managerial,40515
3836,F,50,50-55,8,farmer,84770
3837,M,25,25-34,17,technician/engineer,28804
3838,F,25,25-34,14,sales/marketing,10033
3839,M,50,50-55,14,sales/marketing,02651
3840,F,25,25-34,0,other or not specified,02176
3841,M,45,45-49,18,tradesman/craftsman,26101
3842,F,35,35-44,16,self-employed,92054
3843,F,1,Under 18,10,K-12 student,32043
3844,M,18,18-24,4,college/grad student,73071
3845,M,25,25-34,12,programmer,94065
3846,M,35,35-44,0,other or not specified,33884
3847,M,25,25-34,7,executive/managerial,12801
3848,M,25,25-34,15,scientist,70809-2612
3849,M,35,35-44,0,other or not specified,14086
3850,M,18,18-24,3,clerical/admin,92278
3851,M,25,25-34,12,programmer,60657
3852,M,50,50-55,16,self-employed,60302
3853,M,25,25-34,14,sales/marketing,92614
3854,M,25,25-34,14,sales/marketing,30340
3855,M,25,25-34,17,technician/engineer,20886
3856,F,35,35-44,20,writer,93449
3857,M,18,18-24,14,sales/marketing,08822
3858,F,45,45-49,9,homemaker,63119
3859,M,25,25-34,0,other or not specified,89145
3860,M,45,45-49,17,technician/engineer,44129
3861,M,18,18-24,4,college/grad student,12604
3862,M,25,25-34,17,technician/engineer,10025
3863,M,25,25-34,0,other or not specified,94558
3864,M,50,50-55,20,writer,29630
3865,F,1,Under 18,10,K-12 student,95864
3866,M,45,45-49,14,sales/marketing,63130
3867,M,35,35-44,3,clerical/admin,45215
3868,M,18,18-24,12,programmer,73112
3869,M,18,18-24,17,technician/engineer,63544
3870,M,25,25-34,17,technician/engineer,95050
3871,M,18,18-24,4,college/grad student,64468
3872,M,25,25-34,1,academic/educator,14613
3873,F,45,45-49,2,artist,94558
3874,M,25,25-34,7,executive/managerial,92103
3875,M,25,25-34,0,other or not specified,66605
3876,M,25,25-34,0,other or not specified,11235
3877,M,45,45-49,1,academic/educator,33705
3878,M,35,35-44,16,self-employed,22124
3879,M,25,25-34,3,clerical/admin,83687
3880,M,25,25-34,7,executive/managerial,54942
3881,M,18,18-24,2,artist,44515
3882,M,56,56+,14,sales/marketing,55337
3883,M,50,50-55,16,self-employed,78411
3884,M,18,18-24,4,college/grad student,78759
3885,M,25,25-34,12,programmer,92728
3886,M,35,35-44,7,executive/managerial,95008
3887,M,18,18-24,4,college/grad student,80513
3888,M,45,45-49,17,technician/engineer,02067
3889,M,45,45-49,6,doctor/health care,66203
3890,M,18,18-24,4,college/grad student,33143
3891,F,56,56+,16,self-employed,90039
3892,M,25,25-34,20,writer,91505
3893,M,25,25-34,6,doctor/health care,79401
3894,M,35,35-44,16,self-employed,02139
3895,F,35,35-44,0,other or not specified,20723
3896,M,35,35-44,0,other or not specified,60914
3897,M,56,56+,17,technician/engineer,92069
3898,M,45,45-49,11,lawyer,01772
3899,M,25,25-34,17,technician/engineer,02135
3900,F,25,25-34,14,sales/marketing,55343
3901,M,18,18-24,14,sales/marketing,85282
3902,M,25,25-34,5,customer service,46239
3903,M,25,25-34,0,other or not specified,02542
3904,M,1,Under 18,10,K-12 student,48445
3905,M,25,25-34,17,technician/engineer,361069
3906,M,50,50-55,17,technician/engineer,54409
3907,F,18,18-24,14,sales/marketing,22201
3908,M,25,25-34,0,other or not specified,10021
3909,M,18,18-24,17,technician/engineer,19104
3910,M,25,25-34,20,writer,91505
3911,M,18,18-24,0,other or not specified,92037
3912,M,25,25-34,4,college/grad student,19104
3913,M,18,18-24,17,technician/engineer,40207
3914,M,35,35-44,4,college/grad student,84123
3915,F,35,35-44,3,clerical/admin,71111
3916,M,25,25-34,4,college/grad student,02134
3917,F,35,35-44,9,homemaker,60618
3918,M,25,25-34,18,tradesman/craftsman,30189
3919,M,45,45-49,0,other or not specified,73702
3920,M,35,35-44,17,technician/engineer,63126
3921,M,25,25-34,14,sales/marketing,95820
3922,M,18,18-24,4,college/grad student,53211
3923,M,35,35-44,2,artist,92115
3924,M,50,50-55,12,programmer,90254
3925,M,25,25-34,12,programmer,77042
3926,M,25,25-34,2,artist,94404
3927,F,25,25-34,16,self-employed,67846
3928,M,25,25-34,0,other or not specified,55812
3929,M,25,25-34,5,customer service,80227
3930,M,56,56+,3,clerical/admin,52240
3931,M,25,25-34,5,customer service,92117
3932,M,25,25-34,7,executive/managerial,49221
3933,F,35,35-44,6,doctor/health care,48073
3934,M,25,25-34,0,other or not specified,44512
3935,M,35,35-44,18,tradesman/craftsman,72118
3936,F,35,35-44,12,programmer,01464
3937,M,56,56+,2,artist,92020
3938,M,25,25-34,2,artist,92711-0571
3939,M,45,45-49,7,executive/managerial,91405
3940,M,35,35-44,20,writer,32708
3941,M,45,45-49,17,technician/engineer,40031
3942,M,18,18-24,4,college/grad student,49855
3943,F,35,35-44,7,executive/managerial,98074
3944,F,35,35-44,16,self-employed,80401
3945,F,45,45-49,1,academic/educator,96778
3946,F,25,25-34,12,programmer,22207
3947,M,25,25-34,0,other or not specified,90019
3948,F,45,45-49,12,programmer,61554
3949,M,45,45-49,0,other or not specified,44266
3950,M,25,25-34,4,college/grad student,60056
3951,F,18,18-24,4,college/grad student,60014
3952,F,45,45-49,1,academic/educator,12449
3953,M,25,25-34,12,programmer,55117
3954,M,18,18-24,4,college/grad student,32601
3955,M,35,35-44,0,other or not specified,12831
3956,M,25,25-34,0,other or not specified,94930-2010
3957,M,35,35-44,11,lawyer,40242
3958,M,45,45-49,7,executive/managerial,46112
3959,F,45,45-49,1,academic/educator,03768
3960,F,35,35-44,14,sales/marketing,55014
3961,M,25,25-34,1,academic/educator,45230
3962,F,56,56+,0,other or not specified,98115
3963,M,50,50-55,20,writer,30030
3964,M,56,56+,16,self-employed,66502
3965,M,18,18-24,11,lawyer,65202
3966,M,25,25-34,0,other or not specified,30096
3967,F,18,18-24,2,artist,13603
3968,M,25,25-34,2,artist,02903
3969,M,56,56+,7,executive/managerial,12345
3970,F,25,25-34,2,artist,02903
3971,F,18,18-24,4,college/grad student,80228
3972,F,25,25-34,6,doctor/health care,23229
3973,M,25,25-34,7,executive/managerial,60614
3974,M,35,35-44,0,other or not specified,30741
3975,F,25,25-34,5,customer service,43229
3976,F,25,25-34,0,other or not specified,44107
3977,M,35,35-44,14,sales/marketing,22180
3978,M,35,35-44,13,retired,78252
3979,F,50,50-55,9,homemaker,59072
3980,M,25,25-34,4,college/grad student,66762
3981,F,45,45-49,0,other or not specified,97701
3982,M,56,56+,13,retired,95929
3983,M,25,25-34,0,other or not specified,30606
3984,M,25,25-34,7,executive/managerial,75089
3985,M,45,45-49,16,self-employed,01880
3986,M,25,25-34,7,executive/managerial,33324
3987,F,18,18-24,4,college/grad student,01742
3988,F,25,25-34,14,sales/marketing,60647
3989,M,50,50-55,12,programmer,30030
3990,M,25,25-34,16,self-employed,17350
3991,M,25,25-34,7,executive/managerial,33309
3992,M,25,25-34,4,college/grad student,32653
3993,M,25,25-34,0,other or not specified,22015
3994,M,50,50-55,7,executive/managerial,43081
3995,M,35,35-44,17,technician/engineer,22810
3996,M,18,18-24,14,sales/marketing,32825
3997,M,35,35-44,17,technician/engineer,45255
3998,M,45,45-49,0,other or not specified,74354
3999,M,35,35-44,17,technician/engineer,30701
4000,M,35,35-44,7,executive/managerial,08876
4001,F,25,25-34,1,academic/educator,01860
4002,M,45,45-49,16,self-employed,20880
4003,M,56,56+,13,retired,46143
4004,M,50,50-55,0,other or not specified,21050
4005,M,35,35-44,7,executive/managerial,12110
4006,M,1,Under 18,7,executive/managerial,48038
4007,M,35,35-44,12,programmer,88005
4008,M,18,18-24,1,academic/educator,92802
4009,M,18,18-24,7,executive/managerial,44039
4010,M,25,25-34,14,sales/marketing,94533
4011,M,25,25-34,17,technician/engineer,85210
4012,M,18,18-24,4,college/grad student,49503-1313
4013,M,25,25-34,1,academic/educator,77803
4014,M,25,25-34,0,other or not specified,48316-5601
4015,F,45,45-49,3,clerical/admin,75605
