,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
12447,Brunswick West,63A Hunter St,3,h,1220000.0,S,Woodards,13/05/2017,5.9,3055.0,3.0,1.0,1.0,335.0,Moreland,-37.766,144.945,Northern Metropolitan,7082.0
12448,Brunswick West,4 James St,3,h,1097000.0,S,Walshe,13/05/2017,5.9,3055.0,3.0,1.0,1.0,372.0,Moreland,-37.7634,144.9434,Northern Metropolitan,7082.0
12449,Brunswick West,10 Shamrock St,3,h,1100000.0,VB,Nelson,13/05/2017,5.9,3055.0,3.0,2.0,1.0,169.0,Moreland,-37.7585,144.9504,Northern Metropolitan,7082.0
12450,Brunswick West,16 Coronation St,3,h,1270000.0,S,Nelson,20/05/2017,5.9,3055.0,3.0,1.0,1.0,526.0,Moreland,-37.7735,144.9445,Northern Metropolitan,7082.0
12451,Brunswick West,2/31 Cumming St,3,t,670000.0,PI,Nelson,20/05/2017,5.9,3055.0,3.0,1.0,2.0,109.0,Moreland,-37.7609,144.9416,Northern Metropolitan,7082.0
12452,Brunswick West,2/11 Howson St,2,u,640000.0,S,RW,20/05/2017,5.9,3055.0,2.0,1.0,1.0,559.0,Moreland,-37.7707,144.9488,Northern Metropolitan,7082.0
12456,Brunswick West,507 Brunswick Rd,3,h,1200000.0,PI,Nelson,29/04/2017,5.9,3055.0,3.0,1.0,2.0,683.0,Moreland,-37.7744,144.9396,Northern Metropolitan,7082.0
12457,Brunswick West,4/17 Howson St,2,h,545000.0,VB,Jellis,29/04/2017,5.9,3055.0,2.0,1.0,1.0,0.0,Moreland,-37.7711,144.9487,Northern Metropolitan,7082.0
12459,Brunswick West,141 Pearson St,4,h,1205000.0,S,Nelson,29/04/2017,5.9,3055.0,4.0,2.0,2.0,518.0,Moreland,-37.7606,144.9499,Northern Metropolitan,7082.0
12460,Bulleen,1/15 Allen St,3,u,860000.0,S,Jellis,6/05/2017,11.8,3105.0,3.0,1.0,1.0,0.0,Manningham,-37.7769,145.088,Eastern Metropolitan,4480.0
12461,Bulleen,2/1 Colite St,2,t,599900.0,S,Barry,6/05/2017,11.8,3105.0,2.0,1.0,2.0,135.0,Manningham,-37.7787,145.0918,Eastern Metropolitan,4480.0
12462,Bulleen,33 Lindsay St,4,h,1540000.0,S,Jellis,6/05/2017,11.8,3105.0,4.0,2.0,2.0,780.0,Manningham,-37.7766,145.1,Eastern Metropolitan,4480.0
12463,Bulleen,4/62 Manningham Rd,4,t,910000.0,SP,Barry,6/05/2017,11.8,3105.0,4.0,2.0,2.0,190.0,Manningham,-37.7664,145.0884,Eastern Metropolitan,4480.0
12465,Bulleen,22 Russell St,3,h,1100000.0,S,Barry,8/04/2017,11.8,3105.0,3.0,2.0,3.0,709.0,Manningham,-37.7612,145.0968,Eastern Metropolitan,4480.0
12466,Bulleen,4 Robinson Gr,5,h,1730000.0,S,RT,13/05/2017,11.8,3105.0,5.0,4.0,4.0,564.0,Manningham,-37.7735,145.0936,Eastern Metropolitan,4480.0
12469,Bulleen,1/54 Furneaux Gr,5,h,760000.0,VB,Jellis,20/05/2017,11.8,3105.0,5.0,2.0,2.0,411.0,Manningham,-37.7784,145.091,Eastern Metropolitan,4480.0
12471,Bulleen,7 Mangan St,3,h,794000.0,S,Barry,20/05/2017,11.8,3105.0,3.0,1.0,0.0,353.0,Manningham,-37.7618,145.0847,Eastern Metropolitan,4480.0
12472,Bulleen,33 Walter St,3,h,1360000.0,S,Parkes,20/05/2017,11.8,3105.0,3.0,2.0,2.0,746.0,Manningham,-37.7729,145.1022,Eastern Metropolitan,4480.0
12473,Bulleen,5 England St,4,h,1207000.0,S,Barry,22/04/2017,11.8,3105.0,4.0,1.0,2.0,607.0,Manningham,-37.7601,145.0856,Eastern Metropolitan,4480.0
12476,Burwood,24 Andrews St,6,h,1591000.0,S,Ray,6/05/2017,11.7,3125.0,6.0,2.0,2.0,665.0,Whitehorse,-37.8493,145.1283,Southern Metropolitan,5678.0
12478,Burwood,3/51 Middleborough Rd,2,u,580000.0,S,McGrath,6/05/2017,11.7,3125.0,2.0,1.0,1.0,153.0,Whitehorse,-37.8528,145.1318,Southern Metropolitan,5678.0
12479,Burwood,3/12 Somers St,2,u,605000.0,S,Noel,6/05/2017,11.7,3125.0,2.0,1.0,1.0,81.0,Whitehorse,-37.8495,145.0999,Southern Metropolitan,5678.0
12481,Burwood,1/24 Daniel St,3,t,975000.0,VB,Reed,8/04/2017,11.7,3125.0,3.0,2.0,2.0,267.0,Whitehorse,-37.8463,145.1071,Southern Metropolitan,5678.0
12482,Burwood,68 Somers St,3,h,1465500.0,S,Buxton,8/04/2017,11.7,3125.0,3.0,2.0,3.0,620.0,Whitehorse,-37.8445,145.1005,Southern Metropolitan,5678.0
12484,Burwood,1/10 Gillard St,2,h,870000.0,S,Noel,13/05/2017,11.7,3125.0,2.0,1.0,1.0,271.0,Whitehorse,-37.8512,145.1145,Southern Metropolitan,5678.0
12485,Burwood,2 Leopold St,3,h,1385000.0,S,Marshall,13/05/2017,11.7,3125.0,3.0,2.0,4.0,697.0,Monash,-37.8592,145.0948,Southern Metropolitan,5678.0
12486,Burwood,362 Burwood Hwy,2,h,1815000.0,S,Lindellas,20/05/2017,11.7,3125.0,1.0,1.0,1.0,698.0,Whitehorse,-37.8518,145.1278,Southern Metropolitan,5678.0
12487,Burwood,37 Haig St,3,h,1590000.0,SP,Jellis,20/05/2017,11.7,3125.0,3.0,2.0,4.0,862.0,Monash,-37.8603,145.0979,Southern Metropolitan,5678.0
12488,Burwood,1/13 Johnston St,4,u,813000.0,S,Oriental,20/05/2017,11.7,3125.0,4.0,1.0,2.0,360.0,Whitehorse,-37.8499,145.1306,Southern Metropolitan,5678.0
12497,Burwood,46 Cumming St,4,h,1601000.0,S,McGrath,29/04/2017,11.7,3125.0,4.0,2.0,1.0,863.0,Whitehorse,-37.8539,145.1127,Southern Metropolitan,5678.0
12499,Burwood,19 Pearce St,5,h,1225000.0,S,Buxton,29/04/2017,11.7,3125.0,5.0,1.0,2.0,633.0,Whitehorse,-37.8557,145.1285,Southern Metropolitan,5678.0
12502,Camberwell,114 Through Rd,3,h,1930000.0,S,Nelson,6/05/2017,7.8,3124.0,3.0,1.0,2.0,643.0,Boroondara,-37.8405,145.0924,Southern Metropolitan,8920.0
12503,Camberwell,8 Tyrone St,3,h,2570000.0,S,Marshall,6/05/2017,7.8,3124.0,3.0,2.0,1.0,766.0,Boroondara,-37.8446,145.0735,Southern Metropolitan,8920.0
12505,Camberwell,29 Mabel St,4,h,2216000.0,S,Fletchers,8/04/2017,7.8,3124.0,4.0,2.0,0.0,670.0,Boroondara,-37.8378,145.089,Southern Metropolitan,8920.0
12506,Camberwell,21 Radnor St,4,h,2110000.0,S,Fletchers,8/04/2017,7.8,3124.0,4.0,1.0,3.0,572.0,Boroondara,-37.8411,145.062,Southern Metropolitan,8920.0
12507,Camberwell,3/18 Regent St,2,h,855000.0,S,Woodards,8/04/2017,7.8,3124.0,2.0,1.0,2.0,239.0,Boroondara,-37.8442,145.0942,Southern Metropolitan,8920.0
12508,Camberwell,4/24 Seville St,2,u,771000.0,S,Fletchers,8/04/2017,7.8,3124.0,2.0,1.0,1.0,512.0,Boroondara,-37.8434,145.0675,Southern Metropolitan,8920.0
12510,Camberwell,49 Bellett St,4,h,2513000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,2.0,3.0,696.0,Boroondara,-37.8355,145.0665,Southern Metropolitan,8920.0
12511,Camberwell,20 Crellin Gr,2,h,1900000.0,S,Noel,13/05/2017,7.8,3124.0,2.0,1.0,3.0,633.0,Boroondara,-37.8427,145.0824,Southern Metropolitan,8920.0
12513,Camberwell,72 Hunter Rd,3,h,1620000.0,S,Jellis,13/05/2017,7.8,3124.0,3.0,2.0,2.0,575.0,Boroondara,-37.8378,145.0909,Southern Metropolitan,8920.0
12514,Camberwell,6 Kingsley St,4,h,3550000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,2.0,1.0,790.0,Boroondara,-37.8269,145.0661,Southern Metropolitan,8920.0
12515,Camberwell,34 Morey St,4,h,1980000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,3.0,2.0,728.0,Boroondara,-37.8416,145.0959,Southern Metropolitan,8920.0
12517,Camberwell,96A Through Rd,3,h,1861000.0,S,Marshall,13/05/2017,7.8,3124.0,3.0,2.0,2.0,324.0,Boroondara,-37.8418,145.0916,Southern Metropolitan,8920.0
12519,Camberwell,10 Wilson Gr,2,h,1402000.0,S,J,13/05/2017,7.8,3124.0,2.0,1.0,0.0,429.0,Boroondara,-37.845,145.071,Southern Metropolitan,8920.0
12521,Camberwell,21 Avenue Rd,3,h,1905000.0,S,Marshall,20/05/2017,7.8,3124.0,3.0,1.0,2.0,400.0,Boroondara,-37.8333,145.0616,Southern Metropolitan,8920.0
12523,Camberwell,28 Kintore St,4,h,5020000.0,S,Jellis,20/05/2017,7.8,3124.0,4.0,4.0,3.0,892.0,Boroondara,-37.823,145.0621,Southern Metropolitan,8920.0
12524,Camberwell,30 Moorhouse St,4,h,2990000.0,S,Marshall,20/05/2017,7.8,3124.0,4.0,2.0,2.0,742.0,Boroondara,-37.8284,145.0673,Southern Metropolitan,8920.0
12526,Camberwell,22 Spencer Rd,4,h,1855000.0,S,O'Donoghues,20/05/2017,7.8,3124.0,4.0,1.0,1.0,500.0,Boroondara,-37.8304,145.0709,Southern Metropolitan,8920.0
12528,Camberwell,44 Morey St,4,h,1500000.0,PI,Marshall,22/04/2017,7.8,3124.0,4.0,2.0,2.0,468.0,Boroondara,-37.8417,145.097,Southern Metropolitan,8920.0
12529,Camberwell,1/16 Dower St,3,u,835000.0,S,Marshall,29/04/2017,7.8,3124.0,3.0,1.0,1.0,112.0,Boroondara,-37.8378,145.0949,Southern Metropolitan,8920.0
12534,Canterbury,14 Rubens Gr,5,h,3115000.0,SP,Fletchers,8/04/2017,9.0,3126.0,5.0,3.0,0.0,715.0,Boroondara,-37.8192,145.067,Southern Metropolitan,3265.0
12535,Canterbury,4/69 Wattle Valley Rd,2,u,913000.0,S,Fletchers,8/04/2017,9.0,3126.0,2.0,1.0,1.0,0.0,Boroondara,-37.8322,145.0816,Southern Metropolitan,3265.0
12538,Canterbury,25 Faversham Rd,4,h,2510000.0,PI,Kay,13/05/2017,9.0,3126.0,4.0,3.0,2.0,789.0,Boroondara,-37.8214,145.0843,Southern Metropolitan,3265.0
12539,Canterbury,49 Mangarra Rd,5,h,8000000.0,VB,Sotheby's,13/05/2017,9.0,3126.0,5.0,5.0,4.0,2079.0,Boroondara,-37.8179,145.0694,Southern Metropolitan,3265.0
12540,Canterbury,36 The Ridge,3,t,1775000.0,VB,Jellis,13/05/2017,9.0,3126.0,3.0,2.0,2.0,410.0,Boroondara,-37.8178,145.0649,Southern Metropolitan,3265.0
12541,Canterbury,17 View St,3,h,3725000.0,S,Marshall,13/05/2017,9.0,3126.0,3.0,2.0,2.0,857.0,Boroondara,-37.8203,145.0785,Southern Metropolitan,3265.0
12543,Carlton North,235 Amess St,4,h,3450000.0,S,Nelson,13/05/2017,3.2,3054.0,4.0,2.0,1.0,515.0,Yarra,-37.7817,144.9742,Northern Metropolitan,3106.0
12545,Carlton North,72 Pigdon St,2,h,1290000.0,S,Nelson,13/05/2017,3.2,3054.0,2.0,1.0,0.0,119.0,Yarra,-37.7822,144.9748,Northern Metropolitan,3106.0
12546,Carlton North,408 Canning St,3,h,1614500.0,S,Woodards,20/05/2017,3.2,3054.0,3.0,1.0,0.0,167.0,Yarra,-37.7875,144.9749,Northern Metropolitan,3106.0
12547,Carlton North,90 Fenwick St,4,h,1550000.0,S,Woodards,20/05/2017,3.2,3054.0,4.0,1.0,0.0,202.0,Yarra,-37.7875,144.9732,Northern Metropolitan,3106.0
12548,Carlton North,9/600 Station St,1,u,595000.0,S,Nelson,20/05/2017,3.2,3054.0,1.0,1.0,0.0,0.0,Yarra,-37.7823,144.9767,Northern Metropolitan,3106.0
12550,Carlton North,32 Princes St,3,h,1300000.0,PI,Craig,22/04/2017,3.2,3054.0,4.0,1.0,0.0,223.0,Yarra,-37.7927,144.9745,Northern Metropolitan,3106.0
12551,Carlton North,271 Canning St,5,h,2450000.0,S,Woodards,29/04/2017,3.2,3054.0,5.0,3.0,2.0,268.0,Yarra,-37.7915,144.9737,Northern Metropolitan,3106.0
12553,Carnegie,1/376 Neerim Rd,4,t,1201000.0,S,Ray,6/05/2017,11.4,3163.0,4.0,2.0,2.0,273.0,Glen Eira,-37.8898,145.0632,Southern Metropolitan,7822.0
12554,Carnegie,2/60 Woornack Rd,2,u,635000.0,S,Noel,6/05/2017,11.4,3163.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8981,145.0619,Southern Metropolitan,7822.0
12555,Carnegie,60 Miller St,2,h,1424000.0,S,Max,8/04/2017,11.4,3163.0,2.0,1.0,1.0,575.0,Glen Eira,-37.8972,145.0524,Southern Metropolitan,7822.0
12556,Carnegie,12/194 Neerim Rd,1,u,285000.0,S,Anderson,8/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,Glen Eira,-37.8875,145.0489,Southern Metropolitan,7822.0
12559,Carnegie,3/9 Poplar Gr,1,u,305000.0,S,Woodards,8/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,Glen Eira,-37.8858,145.0632,Southern Metropolitan,7822.0
12564,Carnegie,1/80 Oakleigh Rd,3,u,1105000.0,S,Gary,13/05/2017,11.4,3163.0,3.0,2.0,2.0,271.0,Glen Eira,-37.8993,145.0531,Southern Metropolitan,7822.0
12565,Carnegie,88A Truganini Rd,3,h,1200000.0,PI,hockingstuart,13/05/2017,11.4,3163.0,3.0,2.0,2.0,515.0,Glen Eira,-37.8924,145.0541,Southern Metropolitan,7822.0
12566,Carnegie,4/49 Coorigil Rd,3,u,945000.0,S,hockingstuart,20/05/2017,11.4,3163.0,3.0,1.0,2.0,1103.0,Glen Eira,-37.8958,145.0603,Southern Metropolitan,7822.0
12567,Carnegie,2/13 Emily St,2,u,603000.0,S,hockingstuart,20/05/2017,11.4,3163.0,2.0,1.0,1.0,2.0,Glen Eira,-37.8912,145.0644,Southern Metropolitan,7822.0
12568,Carnegie,34 Hunter St,3,h,1390000.0,S,Gary,20/05/2017,11.4,3163.0,3.0,2.0,2.0,585.0,Glen Eira,-37.9027,145.0582,Southern Metropolitan,7822.0
12571,Carnegie,26 Railway Rd,4,h,1667000.0,S,Ray,20/05/2017,11.4,3163.0,4.0,2.0,2.0,615.0,Glen Eira,-37.8928,145.0531,Southern Metropolitan,7822.0
12572,Carnegie,4/5 Gnarwyn Rd,1,u,330000.0,S,Ray,22/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,Glen Eira,-37.8944,145.0616,Southern Metropolitan,7822.0
12574,Carnegie,1/4 Kokaribb Rd,3,u,577000.0,S,hockingstuart,29/04/2017,11.4,3163.0,3.0,1.0,1.0,0.0,Glen Eira,-37.8866,145.0561,Southern Metropolitan,7822.0
12575,Caulfield,3/1015 Glen Huntly Rd,2,u,535000.0,S,Biggin,6/05/2017,8.9,3162.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8883,145.0342,Southern Metropolitan,2379.0
12579,Caulfield North,8/54 Narong Rd,1,u,305000.0,SP,Gary,8/04/2017,8.1,3161.0,1.0,1.0,1.0,750.0,Glen Eira,-37.8678,145.0197,Southern Metropolitan,6923.0
12580,Caulfield North,17/1 Whitehall Ct,2,u,550000.0,SP,Gary,8/04/2017,8.1,3161.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8663,145.0104,Southern Metropolitan,6923.0
12581,Caulfield North,14/129 Kambrook Rd,2,u,655000.0,S,hockingstuart,13/05/2017,8.1,3161.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8806,145.0346,Southern Metropolitan,6923.0
12583,Caulfield North,330 Balaclava Rd,4,h,1300000.0,PI,hockingstuart,20/05/2017,8.1,3161.0,4.0,1.0,1.0,443.0,Glen Eira,-37.8738,145.0349,Southern Metropolitan,6923.0
12584,Caulfield North,198 Hawthorn Rd,4,h,1700000.0,S,Marshall,20/05/2017,8.1,3161.0,4.0,2.0,2.0,644.0,Glen Eira,-37.8781,145.0235,Southern Metropolitan,6923.0
12585,Caulfield North,2/686 Inkerman Rd,2,u,575000.0,SP,Gary,20/05/2017,8.1,3161.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8692,145.0233,Southern Metropolitan,6923.0
12587,Caulfield North,14/378 Dandenong Rd,2,u,742500.0,S,Gary,29/04/2017,8.1,3161.0,2.0,2.0,1.0,0.0,Glen Eira,-37.8607,145.0116,Southern Metropolitan,6923.0
12590,Caulfield South,2/92 Clarence St,3,t,1000000.0,VB,O'Donoghues,13/05/2017,9.3,3162.0,3.0,2.0,2.0,265.0,Glen Eira,-37.8924,145.0154,Southern Metropolitan,5051.0
12591,Caulfield South,26 Gardenvale Rd,2,h,1104000.0,S,Gary,13/05/2017,9.3,3162.0,2.0,1.0,1.0,534.0,Glen Eira,-37.8989,145.0171,Southern Metropolitan,5051.0
12593,Caulfield South,9/434 Kooyong Rd,2,u,630000.0,S,Biggin,20/05/2017,9.3,3162.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8937,145.0137,Southern Metropolitan,5051.0
12594,Caulfield South,131 Sycamore St,3,h,1350000.0,S,Biggin,20/05/2017,9.3,3162.0,3.0,2.0,1.0,305.0,Glen Eira,-37.8899,145.023,Southern Metropolitan,5051.0
12595,Caulfield South,12A Almond St,2,h,997000.0,S,hockingstuart,29/04/2017,9.3,3162.0,2.0,1.0,2.0,311.0,Glen Eira,-37.8895,145.0229,Southern Metropolitan,5051.0
12596,Caulfield South,3/178 Sycamore St,2,u,490000.0,S,hockingstuart,29/04/2017,9.3,3162.0,2.0,1.0,1.0,0.0,Glen Eira,-37.8906,145.0259,Southern Metropolitan,5051.0
12600,Chadstone,4/6 Kelly St,3,u,701000.0,PI,Ray,8/04/2017,13.6,3148.0,3.0,2.0,2.0,235.0,Monash,-37.8856,145.0934,Southern Metropolitan,3582.0
12603,Chadstone,1/29 Atkinson St,3,t,905000.0,S,Buxton,20/05/2017,13.6,3148.0,3.0,1.0,2.0,418.0,Monash,-37.885999999999996,145.096,Southern Metropolitan,3582.0
12604,Chadstone,2/13 Batesford Rd,3,u,988000.0,SA,Buxton,20/05/2017,13.6,3148.0,3.0,2.0,2.0,286.0,Monash,-37.8755,145.0954,Southern Metropolitan,3582.0
12605,Chadstone,2/16 Westbrook St,3,t,820000.0,VB,hockingstuart,20/05/2017,13.6,3148.0,3.0,2.0,2.0,213.0,Monash,-37.8827,145.0942,Southern Metropolitan,3582.0
12606,Clifton Hill,7 Turnbull St,4,h,1825000.0,S,Biggin,6/05/2017,3.4,3068.0,4.0,1.0,2.0,306.0,Yarra,-37.7888,144.9929,Northern Metropolitan,2954.0
12607,Clifton Hill,42 Grant St,3,h,1500000.0,S,Nelson,8/04/2017,3.4,3068.0,3.0,1.0,1.0,230.0,Yarra,-37.788000000000004,144.9967,Northern Metropolitan,2954.0
12610,Clifton Hill,15/14 The Esplanade,2,u,641000.0,S,Jellis,8/04/2017,3.4,3068.0,2.0,1.0,1.0,72.0,Yarra,-37.7881,145.0058,Northern Metropolitan,2954.0
12611,Clifton Hill,15 Dally St,2,h,1250000.0,S,Jellis,13/05/2017,3.4,3068.0,2.0,1.0,0.0,158.0,Yarra,-37.7925,144.9995,Northern Metropolitan,2954.0
12612,Clifton Hill,487 Hoddle St,3,h,1652500.0,S,Nelson,13/05/2017,3.4,3068.0,3.0,1.0,0.0,276.0,Yarra,-37.7933,144.9938,Northern Metropolitan,2954.0
12613,Clifton Hill,32 Myrtle St,2,h,1250000.0,S,Wilson,13/05/2017,3.4,3068.0,2.0,1.0,1.0,168.0,Yarra,-37.7914,144.9967,Northern Metropolitan,2954.0
12614,Clifton Hill,72 Ramsden St,3,h,1660000.0,S,Collins,13/05/2017,3.4,3068.0,3.0,1.0,2.0,290.0,Yarra,-37.7906,144.9993,Northern Metropolitan,2954.0
12615,Clifton Hill,14/14 The Esplanade,1,u,465000.0,S,Haughton,13/05/2017,3.4,3068.0,1.0,1.0,1.0,0.0,Yarra,-37.7881,145.0058,Northern Metropolitan,2954.0
12616,Clifton Hill,58 Alexandra Pde,2,h,700000.0,VB,Nelson,20/05/2017,3.4,3068.0,2.0,1.0,0.0,194.0,Yarra,-37.7938,144.989,Northern Metropolitan,2954.0
12617,Clifton Hill,137 Gold St,2,h,1000000.0,S,Nelson,20/05/2017,3.4,3068.0,2.0,1.0,0.0,193.0,Yarra,-37.7936,144.9899,Northern Metropolitan,2954.0
12618,Clifton Hill,1/8 Louise St,2,u,712000.0,S,MICM,20/05/2017,3.4,3068.0,2.0,1.0,1.0,36.0,Yarra,-37.7926,145.0019,Northern Metropolitan,2954.0
12620,Clifton Hill,3 Anderson St,2,h,1650000.0,S,Harrington,29/04/2017,3.4,3068.0,2.0,1.0,1.0,118.0,Yarra,-37.7933,144.9926,Northern Metropolitan,2954.0
12622,Coburg,41a Rennie St,2,u,495000.0,S,Barry,6/05/2017,7.8,3058.0,2.0,1.0,0.0,388.0,Moreland,-37.7506,144.9694,Northern Metropolitan,11204.0
12623,Coburg,65 Victoria St,2,h,930000.0,S,Raine,6/05/2017,7.8,3058.0,2.0,1.0,0.0,275.0,Moreland,-37.7424,144.9576,Northern Metropolitan,11204.0
12626,Coburg,3/28 Kendall St,2,t,781000.0,S,hockingstuart,8/04/2017,7.8,3058.0,2.0,1.0,1.0,0.0,Moreland,-37.7422,144.9604,Northern Metropolitan,11204.0
12627,Coburg,41 Linda St,3,h,995000.0,S,Jellis,8/04/2017,7.8,3058.0,3.0,1.0,1.0,415.0,Moreland,-37.7509,144.9591,Northern Metropolitan,11204.0
12628,Coburg,1/21 Queen St,2,h,677776.0,SP,Jellis,8/04/2017,7.8,3058.0,2.0,1.0,2.0,0.0,Moreland,-37.7519,144.9496,Northern Metropolitan,11204.0
12630,Coburg,99 Rose St,3,h,790000.0,PI,Brad,8/04/2017,7.8,3058.0,3.0,1.0,1.0,399.0,Moreland,-37.7408,144.9474,Northern Metropolitan,11204.0
12631,Coburg,25 Beaumonde St,4,t,680000.0,S,Collins,13/05/2017,7.8,3058.0,4.0,2.0,1.0,3747.0,Moreland,-37.7551,144.9787,Northern Metropolitan,11204.0
12632,Coburg,29 Belgrave St,3,h,1180000.0,S,Nelson,13/05/2017,7.8,3058.0,3.0,2.0,2.0,588.0,Moreland,-37.7445,144.9751,Northern Metropolitan,11204.0
12633,Coburg,15 Bishop St,3,h,940500.0,S,Nelson,13/05/2017,7.8,3058.0,3.0,1.0,3.0,480.0,Moreland,-37.7348,144.9509,Northern Metropolitan,11204.0
12634,Coburg,22/129 Harding St,3,t,824000.0,S,Barry,13/05/2017,7.8,3058.0,3.0,1.0,2.0,120.0,Moreland,-37.7462,144.9795,Northern Metropolitan,11204.0
12635,Coburg,11 Kerferd St,2,h,941000.0,S,Nelson,13/05/2017,7.8,3058.0,2.0,1.0,2.0,413.0,Moreland,-37.7355,144.9545,Northern Metropolitan,11204.0
12637,Coburg,75 Queen St,2,h,775000.0,S,Barry,13/05/2017,7.8,3058.0,2.0,1.0,1.0,314.0,Moreland,-37.7485,144.9502,Northern Metropolitan,11204.0
12638,Coburg,21A Vincent St,3,h,985000.0,PI,Jellis,13/05/2017,7.8,3058.0,3.0,1.0,2.0,391.0,Moreland,-37.7418,144.9562,Northern Metropolitan,11204.0
12639,Coburg,27 Clifton Gr,3,h,1020000.0,SP,Nelson,20/05/2017,7.8,3058.0,3.0,2.0,0.0,341.0,Moreland,-37.7377,144.9584,Northern Metropolitan,11204.0
12642,Coburg,51 Gordon St,4,h,1500000.0,VB,Nelson,20/05/2017,7.8,3058.0,4.0,2.0,1.0,453.0,Moreland,-37.7503,144.9481,Northern Metropolitan,11204.0
12643,Coburg,1/115 Harding St,2,u,590000.0,S,Nelson,20/05/2017,7.8,3058.0,2.0,1.0,1.0,79.0,Moreland,-37.746,144.9768,Northern Metropolitan,11204.0
12644,Coburg,34 Reynard St,4,h,1005000.0,S,Nelson,20/05/2017,7.8,3058.0,4.0,2.0,1.0,172.0,Moreland,-37.7483,144.9634,Northern Metropolitan,11204.0
12646,Coburg,19 Spring St,4,h,901000.0,SP,Ray,22/04/2017,7.8,3058.0,4.0,2.0,1.0,398.0,Moreland,-37.7364,144.9787,Northern Metropolitan,11204.0
12647,Coburg,14 Alice St,3,h,990000.0,S,Barry,29/04/2017,7.8,3058.0,3.0,1.0,3.0,414.0,Moreland,-37.7432,144.9573,Northern Metropolitan,11204.0
12648,Coburg,1 Balloan St,6,h,1455000.0,S,Brad,29/04/2017,7.8,3058.0,6.0,3.0,4.0,768.0,Moreland,-37.7397,144.9603,Northern Metropolitan,11204.0
12649,Coburg,3 Beckwith St,3,h,1250000.0,S,Nelson,29/04/2017,7.8,3058.0,3.0,2.0,2.0,500.0,Moreland,-37.7382,144.9653,Northern Metropolitan,11204.0
12650,Coburg,110 Bell St,3,h,710000.0,S,Barry,29/04/2017,7.8,3058.0,3.0,1.0,1.0,160.0,Moreland,-37.7411,144.9657,Northern Metropolitan,11204.0
12651,Coburg,24 Florence St,5,h,1790000.0,S,Jellis,29/04/2017,7.8,3058.0,5.0,3.0,2.0,635.0,Moreland,-37.7516,144.9593,Northern Metropolitan,11204.0
12652,Coburg,4/34 Gladstone St,2,u,650000.0,S,Barry,29/04/2017,7.8,3058.0,2.0,1.0,1.0,136.0,Moreland,-37.7449,144.9754,Northern Metropolitan,11204.0
12654,Coburg,69 Victoria St,3,t,720000.0,PI,C21,29/04/2017,7.8,3058.0,3.0,2.0,2.0,531.0,Moreland,-37.7424,144.9571,Northern Metropolitan,11204.0
12655,Coburg,69 Victoria St,3,t,720000.0,PI,Century,29/04/2017,7.8,3058.0,3.0,2.0,2.0,531.0,Moreland,-37.7424,144.9571,Northern Metropolitan,11204.0
12658,Coburg North,6 Boyne St,4,h,1240000.0,S,Jellis,8/04/2017,9.2,3058.0,4.0,2.0,2.0,456.0,Moreland,-37.7317,144.9829,Northern Metropolitan,3445.0
12660,Coburg North,38 Galeka St,3,h,875000.0,S,hockingstuart,8/04/2017,9.2,3058.0,3.0,1.0,1.0,592.0,Moreland,-37.72,144.9577,Northern Metropolitan,3445.0
12661,Coburg North,38 Goleen St,3,h,887000.0,S,Peter,8/04/2017,9.2,3058.0,3.0,1.0,2.0,560.0,Moreland,-37.7266,144.9647,Northern Metropolitan,3445.0
12662,Coburg North,27 Williams Rd,4,h,770000.0,S,Brad,13/05/2017,9.2,3058.0,4.0,1.0,1.0,545.0,Moreland,-37.7304,144.9605,Northern Metropolitan,3445.0
12664,Coburg North,3/24 Mashoobra St,2,u,330000.0,VB,Rosin,22/04/2017,9.2,3058.0,2.0,1.0,1.0,0.0,Moreland,-37.7218,144.9563,Northern Metropolitan,3445.0
12669,Collingwood,4/67 Easey St,2,u,535000.0,S,Nelson,6/05/2017,1.6,3066.0,2.0,1.0,1.0,0.0,Yarra,-37.7981,144.9883,Northern Metropolitan,4553.0
12670,Collingwood,3A Blanche St,3,t,1308000.0,S,Jellis,8/04/2017,1.6,3066.0,3.0,1.0,2.0,125.0,Yarra,-37.7953,144.9864,Northern Metropolitan,4553.0
12673,Collingwood,1/78 Oxford St,2,t,945000.0,S,Jellis,8/04/2017,1.6,3066.0,2.0,1.0,1.0,15900.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0
