Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Windsor,6/7 Ellesmere Rd,1,u,372000,S,Fletchers,10/12/2016,5.1,3181,1,1,1,0,,1970,Stonnington,-37.8574,145,Southern Metropolitan,4380
Windsor,8/5 The Avenue,3,u,,S,hockingstuart,10/12/2016,5.1,3181,3,1,1,0,99,1970,Port Phillip,-37.8572,144.9974,Southern Metropolitan,4380
Windsor,9/58 The Avenue,1,u,412500,S,Beller,10/12/2016,5.1,3181,1,1,1,0,,,Stonnington,-37.8533,144.9986,Southern Metropolitan,4380
Windsor,6/10 Wrexham Rd,1,u,452000,S,Marshall,11/02/2017,5.1,3181,1,1,1,0,46,1974,Stonnington,-37.8568,145.0004,Southern Metropolitan,4380
Windsor,13/14 Newry St,2,u,450000,PI,hockingstuart,13/08/2016,5.1,3181,2,1,1,1057,,,Stonnington,-37.8552,145.0005,Southern Metropolitan,4380
Windsor,40/174 Peel St,1,u,,SP,Marshall,14/05/2016,5.1,3181,1,1,1,0,,,Port Phillip,-37.8563,144.9916,Southern Metropolitan,4380
Windsor,87 Peel St,2,h,,S,hockingstuart,14/05/2016,5.1,3181,2,1,0,188,,,Port Phillip,-37.8551,144.9874,Southern Metropolitan,4380
Windsor,23 Raleigh St,4,h,,SN,hockingstuart,14/05/2016,5.1,3181,4,2,0,310,169,1880,Port Phillip,-37.8522,144.9858,Southern Metropolitan,4380
Windsor,106/233 Dandenong Rd,1,u,300000,VB,Ray,15/10/2016,5.1,3181,1,1,1,0,,2010,Port Phillip,-37.8584,144.9994,Southern Metropolitan,4380
Windsor,4/11 Lewisham Rd,2,u,520000,PI,Biggin,15/10/2016,5.1,3181,2,1,1,0,,,Stonnington,-37.8573,144.9987,Southern Metropolitan,4380
Windsor,23 Victoria St,2,h,,S,Jellis,16/04/2016,5.1,3181,2,1,1,71,,,Port Phillip,-37.8524,144.9944,Southern Metropolitan,4380
Windsor,6/28 The Avenue,2,u,650000,S,Thomson,16/07/2016,5.1,3181,2,2,1,0,,,Port Phillip,-37.8554,144.9982,Southern Metropolitan,4380
Windsor,7/8 The Avenue,1,u,501000,PI,Noel,16/07/2016,5.1,3181,1,1,1,0,51,2005,Port Phillip,-37.8571,144.9979,Southern Metropolitan,4380
Windsor,1/43 Williams Rd,2,u,380000,VB,hockingstuart,16/07/2016,5.1,3181,2,1,1,0,71,1970,Port Phillip,-37.8555,145.0018,Southern Metropolitan,4380
Windsor,2/4 Mary St,3,t,,SN,Gary,17/09/2016,5.1,3181,3,2,2,122,133,1980,Stonnington,-37.8545,144.9965,Southern Metropolitan,4380
Windsor,9 Newry St,3,h,,S,hockingstuart,17/09/2016,5.1,3181,3,2,1,173,55,1905,Port Phillip,-37.8558,145,Southern Metropolitan,4380
Windsor,9/16 Lewisham Rd,1,u,,SP,Biggin,18/03/2017,5.1,3181,1,1,1,610,48,1970,Stonnington,-37.8568,144.9991,Southern Metropolitan,4380
Windsor,3/11 Lincoln Pl,2,h,1177000,PI,Marshall,18/03/2017,5.1,3181,2,2,2,521,122,2000,Stonnington,-37.8543,144.9939,Southern Metropolitan,4380
Windsor,1a Primrose St,4,h,1605000,S,Biggin,18/03/2017,5.1,3181,4,1,1,230,,,Stonnington,-37.8549,144.9948,Southern Metropolitan,4380
Windsor,10/27 Lewisham Rd,2,u,600000,S,Biggin,18/06/2016,5.1,3181,2,1,1,0,83,1970,Port Phillip,-37.8559,144.999,Southern Metropolitan,4380
Windsor,54a Lewisham Rd,3,h,,S,Jellis,18/06/2016,5.1,3181,3,2,1,0,,,Stonnington,-37.8544,144.9996,Southern Metropolitan,4380
Windsor,94 Union St,2,h,,S,Biggin,18/06/2016,5.1,3181,2,1,1,217,,,Port Phillip,-37.8542,144.9883,Southern Metropolitan,4380
Windsor,15 Williams Rd,4,h,,SN,Jellis,18/06/2016,5.1,3181,3,2,2,294,179,2013,Port Phillip,-37.8572,145.0015,Southern Metropolitan,4380
Windsor,50 Andrew St,2,h,1500000,S,Jellis,19/11/2016,5.1,3181,2,1,2,0,96,1928,Stonnington,-37.8518,144.9868,Southern Metropolitan,4380
Windsor,1/300 High St,3,u,830000,S,hockingstuart,19/11/2016,5.1,3181,3,2,2,0,112,2000,Stonnington,-37.8526,144.9977,Southern Metropolitan,4380
Windsor,46/174 Peel St,2,u,1200000,SP,Jellis,19/11/2016,5.1,3181,2,2,1,0,111,2007,Port Phillip,-37.8563,144.9916,Southern Metropolitan,4380
Windsor,7/23 The Avenue,1,u,300000,VB,Beller,19/11/2016,5.1,3181,1,1,1,705,,,Stonnington,-37.8556,144.9977,Southern Metropolitan,4380
Windsor,6/23 The Avenue,1,u,400000,VB,hockingstuart,22/05/2016,5.1,3181,1,1,1,706,,,Port Phillip,-37.8556,144.9977,Southern Metropolitan,4380
Windsor,11/5 The Avenue,2,u,623000,S,Beller,22/08/2016,5.1,3181,2,1,1,0,,1963,Port Phillip,-37.8572,144.9974,Southern Metropolitan,4380
Windsor,3/45 Williams Rd,2,u,600000,SP,hockingstuart,24/09/2016,5.1,3181,2,1,1,1452,96,1970,Stonnington,-37.8554,145.0018,Southern Metropolitan,4380
Windsor,45 Hornby St,2,h,1325000,PI,Marshall,25/02/2017,5.1,3181,2,1,0,140,,,Port Phillip,-37.8547,144.9959,Southern Metropolitan,4380
Windsor,12/29 Upton Rd,2,u,518000,S,hockingstuart,26/07/2016,5.1,3181,2,1,1,0,,,Port Phillip,-37.8533,144.9881,Southern Metropolitan,4380
Windsor,50 Lewisham Rd,3,h,2368000,S,Marshall,27/06/2016,5.1,3181,3,2,1,322,,1970,Stonnington,-37.8547,144.9995,Southern Metropolitan,4380
Windsor,4 Erica St,2,h,1350000,S,Kay,27/11/2016,5.1,3181,2,1,2,181,,,Stonnington,-37.8549,145.0006,Southern Metropolitan,4380
Windsor,76 Lewisham Rd,3,h,,S,hockingstuart,27/11/2016,5.1,3181,3,2,0,286,160,1920,Port Phillip,-37.8532,144.9998,Southern Metropolitan,4380
Windsor,49 McIlwrick St,3,h,,S,Marshall,27/11/2016,5.1,3181,3,2,2,297,,,Port Phillip,-37.856,144.9955,Southern Metropolitan,4380
Windsor,17/231 Dandenong Rd,1,u,,S,hockingstuart,28/05/2016,5.1,3181,1,1,1,0,,1975,Stonnington,-37.8584,144.9993,Southern Metropolitan,4380
Windsor,22/17 Ellesmere Rd,2,u,650000,VB,McGrath,28/05/2016,5.1,3181,2,1,1,0,,2014,Port Phillip,-37.8574,145.0006,Southern Metropolitan,4380
Windsor,11a Erica St,3,h,,SN,Biggin,28/05/2016,5.1,3181,3,2,1,186,,,Stonnington,-37.8547,145.0012,Southern Metropolitan,4380
Windsor,1/24 Green St,3,h,1200000,S,Biggin,28/05/2016,5.1,3181,3,1,1,116,,,Stonnington,-37.8533,144.9913,Southern Metropolitan,4380
Windsor,19 Newry St,3,h,1320000,S,Jellis,28/05/2016,5.1,3181,3,1,0,365,,,Port Phillip,-37.8554,145.0001,Southern Metropolitan,4380
Windsor,22 Stewart St,2,u,,S,RT,28/05/2016,5.1,3181,2,1,0,119,,,Port Phillip,-37.8529,144.9893,Southern Metropolitan,4380
Windsor,8/15 Wrexham Rd,2,u,580000,S,Biggin,28/05/2016,5.1,3181,2,1,1,0,,1970,Stonnington,-37.8565,145.0011,Southern Metropolitan,4380
Windsor,5/243 Dandenong Rd,2,u,555000,PI,Kay,28/08/2016,5.1,3181,2,1,1,0,,1990,Port Phillip,-37.8585,145.0004,Southern Metropolitan,4380
Windsor,8/14 Newry St,2,u,474000,S,Beller,28/08/2016,5.1,3181,2,1,1,0,66,1985,Port Phillip,-37.8552,145.0005,Southern Metropolitan,4380
Windsor,118 Peel St,3,h,,S,hockingstuart,28/08/2016,5.1,3181,3,1,0,162,,,Port Phillip,-37.8556,144.9887,Southern Metropolitan,4380
Windsor,31 Raleigh St,2,h,1350000,S,Jellis,28/08/2016,5.1,3181,2,1,1,157,101,1900,Port Phillip,-37.8522,144.986,Southern Metropolitan,4380
Windsor,77 Raleigh St,3,h,1910000,S,Marshall,28/08/2016,5.1,3181,3,3,1,143,89,1890,Stonnington,-37.8525,144.9881,Southern Metropolitan,4380
Yallambie,27 Aminya Cr,3,h,665000,S,Darren,3/09/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,11 Tarcoola Dr,4,h,700000,S,Barry,3/09/2016,15,3085,4,1,1,530,,,Banyule,-37.7251,145.1053,Northern Metropolitan,1369
Yallambie,8 Ovata Cl,4,h,915000,S,Barry,4/03/2017,15,3085,4,3,1,531,237,1990,Banyule,-37.7198,145.1034,Northern Metropolitan,1369
Yallambie,40 Allima Av,4,h,760000,S,Buckingham,7/05/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,16 Lowan Av,3,h,715000,S,Buckingham,7/11/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,4 Aminya Cr,3,h,710000,PI,Nelson,10/12/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,70 Tarcoola Dr,3,h,810000,S,Buckingham,10/12/2016,15,3085,3,2,2,568,173,1975,Banyule,-37.7216,145.1066,Northern Metropolitan,1369
Yallambie,267 Yallambie Rd,3,h,753000,S,Barry,11/02/2017,15,3085,3,2,1,536,154,1975,Banyule,-37.7233,145.1045,Northern Metropolitan,1369
Yallambie,1/6 Aminya Cr,2,u,,SN,Miles,13/08/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,340 Yallambie Rd,3,h,602500,S,Ray,13/08/2016,15,3085,3,2,2,586,140,1970,Banyule,-37.7279,145.1017,Northern Metropolitan,1369
Yallambie,4 Coleen St,3,h,742000,S,Barry,15/10/2016,15,3085,3,1,1,614,117,1978,Banyule,-37.7305,145.081,Northern Metropolitan,1369
Yallambie,36 Longacres Rd,4,h,953000,S,Fletchers,15/10/2016,15,3085,4,2,2,551,150,1997,Banyule,-37.7302,145.0883,Northern Metropolitan,1369
Yallambie,5 Kurdian Ct,4,h,840000,S,Barry,16/07/2016,15,3085,4,2,2,761,,1970,Banyule,-37.7218,145.108,Northern Metropolitan,1369
Yallambie,2 Debra Ct,3,h,650000,S,hockingstuart,17/09/2016,15,3085,3,1,1,706,129,1970,Banyule,-37.731,145.0811,Northern Metropolitan,1369
Yallambie,341 Yallambie Rd,4,h,,SP,Nelson,17/09/2016,15,3085,4,2,2,584,,1980,Banyule,-37.7282,145.102,Northern Metropolitan,1369
Yallambie,342 Yallambie Rd,4,h,793000,S,Barry,18/03/2017,15,3085,4,2,1,592,,,Banyule,-37.728,145.1017,Northern Metropolitan,1369
Yallambie,4 Melliodora Pl,3,h,731000,S,hockingstuart,18/06/2016,15,3085,3,2,2,566,156,1991,Banyule,-37.7195,145.1034,Northern Metropolitan,1369
Yallambie,21 Bimbadeen Cr,3,h,758000,S,Buckingham,19/11/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,5 Crew St,3,h,710000,S,Miles,19/11/2016,15,3085,3,1,1,616,115,1960,Banyule,-37.7306,145.0854,Northern Metropolitan,1369
Yallambie,38 Allima Av,3,h,788000,S,Barry,22/05/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,23 Cascades Vw,3,h,670000,VB,Darren,22/08/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,27 Longacres Rd,4,h,,SN,Barry,23/04/2016,15,3085,4,2,2,614,159,1995,Banyule,-37.7298,145.0888,Northern Metropolitan,1369
Yallambie,252 Yallambie Rd,3,h,720000,S,Buckingham,24/09/2016,15,3085,4,2,4,535,,,Banyule,-37.7225,145.1037,Northern Metropolitan,1369
Yallambie,5 Binalong Ct,3,h,720000,S,Barry,25/02/2017,15,3085,3,2,2,555,,1978,Banyule,-37.7214,145.1034,Northern Metropolitan,1369
Yallambie,27 Ovata Cl,3,h,936000,S,Buckingham,26/07/2016,15,3085,3,2,2,587,232,1994,Banyule,-37.72,145.1014,Northern Metropolitan,1369
Yallambie,33 Fahey Cr,3,h,710000,S,Fletchers,27/11/2016,15,3085,,,,,,,,,,Northern Metropolitan,1369
Yallambie,17 Marigolds Rd,3,h,800000,S,Darren,27/11/2016,15,3085,3,2,2,660,,,Banyule,-37.7285,145.0845,Northern Metropolitan,1369
Yallambie,5 Amanda Ct,3,h,721000,S,Barry,28/08/2016,15,3085,3,1,1,687,122,1978,Banyule,-37.7303,145.0823,Northern Metropolitan,1369
Yarraville,62 Bena St,4,h,,SP,Jas,3/09/2016,7,3013,4,2,1,464,,1920,Maribyrnong,-37.8234,144.8802,Western Metropolitan,6543
Yarraville,13 Benbow St,3,h,1000000,S,Jas,3/09/2016,7,3013,3,2,1,448,147,1940,Maribyrnong,-37.8228,144.8799,Western Metropolitan,6543
Yarraville,2/5 Jepson St,2,u,640000,PI,hockingstuart,3/09/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,6 Sanderson St,2,h,890000,SP,Village,3/09/2016,7,3013,3,1,2,471,103,1950,Maribyrnong,-37.8149,144.8707,Western Metropolitan,6543
Yarraville,40 Tarrengower St,2,h,760000,SP,Jas,3/09/2016,7,3013,2,1,1,134,,,Maribyrnong,-37.8176,144.8911,Western Metropolitan,6543
Yarraville,83 Tarrengower St,3,h,1165000,S,Village,3/09/2016,7,3013,3,1,0,191,105,1910,Maribyrnong,-37.8175,144.8879,Western Metropolitan,6543
Yarraville,94 Ballarat St,3,h,,S,Jas,3/12/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,4 Finlay St,4,h,1550000,S,Village,3/12/2016,7,3013,4,2,2,427,233,2010,Maribyrnong,-37.8187,144.8771,Western Metropolitan,6543
Yarraville,7/87 Gamon St,3,h,770000,VB,Jas,3/12/2016,7,3013,3,1,2,323,139,1960,Maribyrnong,-37.8108,144.8899,Western Metropolitan,6543
Yarraville,160 Hyde St,3,h,871000,S,Jas,3/12/2016,7,3013,3,2,2,428,100,1965,Maribyrnong,-37.8167,144.8965,Western Metropolitan,6543
Yarraville,1/194 Hyde St,3,h,780000,S,Village,3/12/2016,7,3013,3,2,2,213,120,2004,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543
Yarraville,3/27 Stephen St,2,t,650000,VB,Jas,3/12/2016,7,3013,2,1,1,0,2,1980,Maribyrnong,-37.8113,144.8955,Western Metropolitan,6543
Yarraville,41 Sussex St,3,h,770000,SP,Jas,3/12/2016,7,3013,2,1,1,138,82,1890,Maribyrnong,-37.82,144.891,Western Metropolitan,6543
Yarraville,147 Williamstown Rd,3,h,851000,S,Jas,3/12/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,29 Newcastle St,2,h,890000,S,hockingstuart,4/02/2016,7,3013,2,1,0,166,,1920,Maribyrnong,-37.8209,144.8913,Western Metropolitan,6543
Yarraville,60 Adeney St,3,h,960000,S,Sweeney,4/03/2017,7,3013,3,1,1,503,,,Maribyrnong,-37.8159,144.8626,Western Metropolitan,6543
Yarraville,76 Bishop St,4,h,1235000,SP,Jas,4/03/2017,7,3013,4,2,2,244,206,2011,Maribyrnong,-37.8139,144.8741,Western Metropolitan,6543
Yarraville,16A Gordon Pde,3,t,670000,PI,Jas,4/03/2017,7,3013,3,2,2,152,,,Maribyrnong,-37.8228,144.8833,Western Metropolitan,6543
Yarraville,1/11 Goulburn St,2,h,960000,S,Village,4/03/2017,7,3013,2,2,1,159,,,Maribyrnong,-37.8154,144.8917,Western Metropolitan,6543
Yarraville,5 Hood St,2,h,1000000,VB,Village,4/03/2017,7,3013,2,1,1,220,105,1910,Maribyrnong,-37.8115,144.8875,Western Metropolitan,6543
Yarraville,13 Pearce St,2,h,710000,S,Chisholm,4/03/2017,7,3013,2,1,0,164,,,Maribyrnong,-37.8198,144.8839,Western Metropolitan,6543
Yarraville,109 Powell St,3,h,1320000,S,Jas,4/03/2017,7,3013,3,2,2,473,171,1920,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543
Yarraville,13 Simpson St,3,h,1100000,VB,Village,4/03/2017,7,3013,3,2,0,214,129,1910,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543
Yarraville,7/88 Stephen St,2,u,782000,S,hockingstuart,4/03/2017,7,3013,2,1,1,1555,92,2013,Maribyrnong,-37.8156,144.8943,Western Metropolitan,6543
Yarraville,34 Wilkins St,3,h,931000,S,Douglas,4/03/2017,7,3013,3,1,1,442,,,Maribyrnong,-37.8182,144.8727,Western Metropolitan,6543
Yarraville,6 Clarendon St,3,h,910000,S,Village,4/06/2016,7,3013,3,3,2,197,109,2013,Maribyrnong,-37.8197,144.8875,Western Metropolitan,6543
Yarraville,1a Court St,2,h,796000,SP,Jas,4/06/2016,7,3013,2,1,1,188,,,Maribyrnong,-37.8184,144.8809,Western Metropolitan,6543
Yarraville,3 Cuming St,2,h,856000,S,Greg,4/06/2016,7,3013,2,1,1,261,100,1880,Maribyrnong,-37.8157,144.887,Western Metropolitan,6543
Yarraville,40 Freeman St,3,h,670000,VB,Village,4/06/2016,7,3013,3,1,1,477,120,1960,Maribyrnong,-37.8186,144.8736,Western Metropolitan,6543
Yarraville,25 Gray St,4,h,706000,S,Jas,4/06/2016,7,3013,2,1,0,165,93,1900,Maribyrnong,-37.819,144.895,Western Metropolitan,6543
Yarraville,8 Gray St,3,h,,S,Jas,4/06/2016,7,3013,3,2,1,178,167,2001,Maribyrnong,-37.8188,144.8958,Western Metropolitan,6543
Yarraville,101 Roberts St,3,h,1050000,S,hockingstuart,4/06/2016,7,3013,2,2,1,462,132,1960,Maribyrnong,-37.8128,144.8695,Western Metropolitan,6543
Yarraville,8 Ofarrell St,3,h,,SN,hockingstuart,6/08/2016,7,3013,3,2,1,235,166,1890,Maribyrnong,-37.81,144.889,Western Metropolitan,6543
Yarraville,1/53 Stephen St,2,u,410000,PI,hockingstuart,6/08/2016,7,3013,2,0,0,0,,,Maribyrnong,-37.8129,144.8952,Western Metropolitan,6543
Yarraville,3/247 Williamstown Rd,3,h,,S,Burnham,6/08/2016,7,3013,3,2,1,69,,2016,Maribyrnong,-37.8164,144.8831,Western Metropolitan,6543
Yarraville,31 Frederick St,4,h,1320000,SP,Village,7/05/2016,7,3013,4,2,1,319,171,1915,Maribyrnong,-37.8197,144.8957,Western Metropolitan,6543
Yarraville,98 Powell St,4,h,,SP,Greg,7/05/2016,7,3013,4,1,2,476,,,Maribyrnong,-37.8201,144.8843,Western Metropolitan,6543
Yarraville,8/230 Williamstown Rd,2,t,482500,SP,Sweeney,7/05/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,30 Court St,4,h,,SN,Village,7/11/2016,7,3013,4,2,2,0,,,Maribyrnong,-37.8179,144.8793,Western Metropolitan,6543
Yarraville,11 Eirene St,4,h,,SP,Village,7/11/2016,7,3013,4,3,2,465,244,1950,Maribyrnong,-37.8189,144.8804,Western Metropolitan,6543
Yarraville,27 Regent St,3,h,1414000,S,Jas,7/11/2016,7,3013,3,2,2,230,,1900,Maribyrnong,-37.8124,144.8875,Western Metropolitan,6543
Yarraville,47 Bayview Rd,5,h,1815000,S,Village,8/10/2016,7,3013,5,2,2,644,172,1890,Maribyrnong,-37.8102,144.8857,Western Metropolitan,6543
Yarraville,2/8 Hughes St,2,h,630000,PI,Jas,8/10/2016,7,3013,2,1,1,148,79,2003,Maribyrnong,-37.822,144.89,Western Metropolitan,6543
Yarraville,66 Severn St,4,h,,SP,Village,8/10/2016,7,3013,4,2,2,142,,,Maribyrnong,-37.8167,144.8794,Western Metropolitan,6543
Yarraville,50 Tongue St,4,h,1870000,S,Sweeney,8/10/2016,7,3013,4,1,3,766,167,1968,Maribyrnong,-37.8126,144.8905,Western Metropolitan,6543
Yarraville,60 Hamilton St,4,h,1785000,S,Village,10/09/2016,7,3013,4,2,2,640,,,Maribyrnong,-37.8104,144.8867,Western Metropolitan,6543
Yarraville,3/107 Somerville Rd,2,u,330000,VB,Jas,10/09/2016,7,3013,2,1,1,0,,1970,Maribyrnong,-37.8133,144.8865,Western Metropolitan,6543
Yarraville,8 Knox St,3,h,,SP,Jas,10/12/2016,7,3013,3,1,1,507,107,1920,Maribyrnong,-37.815,144.896,Western Metropolitan,6543
Yarraville,24 Ovens St,3,h,,SP,Sweeney,10/12/2016,7,3013,3,1,0,316,98,1880,Maribyrnong,-37.8182,144.8922,Western Metropolitan,6543
Yarraville,44 Severn St,3,h,1930000,S,Jas,10/12/2016,7,3013,3,1,4,902,129,1920,Maribyrnong,-37.8153,144.8796,Western Metropolitan,6543
Yarraville,121 Simpson St,2,h,,SP,hockingstuart,10/12/2016,7,3013,2,1,0,133,75,1890,Maribyrnong,-37.8169,144.8877,Western Metropolitan,6543
Yarraville,57 Tarrengower St,2,h,,SP,Jas,10/12/2016,7,3013,2,1,0,196,,,Maribyrnong,-37.8177,144.89,Western Metropolitan,6543
Yarraville,18 Free St,3,h,1035000,S,Jas,11/02/2017,7,3013,3,1,2,289,,,Maribyrnong,-37.8143,144.8865,Western Metropolitan,6543
Yarraville,122 Stephen St,1,u,510000,SP,hockingstuart,11/02/2017,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543
Yarraville,9/51 Stephen St,2,u,381000,PI,Jas,11/02/2017,7,3013,2,1,1,0,65,1960,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543
Yarraville,113 Anderson St,3,t,1040000,S,Sweeney,12/11/2016,7,3013,2,2,0,352,152,2016,Maribyrnong,-37.8164,144.8869,Western Metropolitan,6543
Yarraville,52 Goulburn St,3,h,1419000,SP,Jas,12/11/2016,7,3013,3,1,2,270,,1920,Maribyrnong,-37.8148,144.8884,Western Metropolitan,6543
Yarraville,63 Hawkhurst St,3,h,1050000,S,Village,12/11/2016,7,3013,3,1,2,442,,1940,Maribyrnong,-37.8201,144.872,Western Metropolitan,6543
Yarraville,122 Stephen St,1,h,470000,PI,Jas,12/11/2016,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543
Yarraville,280 Francis St,3,h,850000,S,Jas,13/08/2016,7,3013,3,1,1,444,,,Maribyrnong,-37.8193,144.8753,Western Metropolitan,6543
Yarraville,7/13 Stephen St,2,u,501344,SP,Sweeney,13/08/2016,7,3013,2,1,1,0,72,1950,Maribyrnong,-37.8106,144.8957,Western Metropolitan,6543
Yarraville,2/255 Wlliamstown Rd,2,u,550000,SP,Hunter,13/08/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,33 Berry St,2,h,,SN,Village,14/05/2016,7,3013,2,1,0,200,80,1900,Maribyrnong,-37.8117,144.8957,Western Metropolitan,6543
Yarraville,28 Cranbrook St,3,h,,SP,Village,14/05/2016,7,3013,3,2,1,492,,,Maribyrnong,-37.8241,144.8751,Western Metropolitan,6543
Yarraville,317 Francis St,3,h,,SN,Barry,14/05/2016,7,3013,3,1,1,452,110,1960,Maribyrnong,-37.8193,144.8723,Western Metropolitan,6543
Yarraville,9 Stanger St,3,h,796000,S,Greg,14/05/2016,7,3013,3,1,1,464,120,1960,Maribyrnong,-37.8151,144.8638,Western Metropolitan,6543
Yarraville,203/109 Anderson St,2,u,666300,SP,Jas,15/10/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,27 Buninyong St,3,h,1217500,PI,Greg,15/10/2016,7,3013,3,3,1,217,,2016,Maribyrnong,-37.8188,144.8884,Western Metropolitan,6543
Yarraville,41 Gent St,4,h,,SN,Barry,15/10/2016,7,3013,4,2,1,449,,,Maribyrnong,-37.8167,144.8713,Western Metropolitan,6543
Yarraville,1a Kingston St,2,h,610000,SP,Jas,15/10/2016,7,3013,2,0,0,94,,,Maribyrnong,-37.815,144.8827,Western Metropolitan,6543
Yarraville,64 Bishop St,3,h,1055000,S,hockingstuart,16/04/2016,7,3013,3,1,3,670,116,1940,Maribyrnong,-37.8134,144.8745,Western Metropolitan,6543
Yarraville,4/16 Dean St,3,t,620000,VB,iOne,16/04/2016,7,3013,3,3,1,0,141,2014,Maribyrnong,-37.8194,144.8826,Western Metropolitan,6543
Yarraville,117 Francis St,4,h,660000,PI,Sweeney,16/04/2016,7,3013,4,1,2,360,,1910,Maribyrnong,-37.8212,144.8887,Western Metropolitan,6543
Yarraville,342 Francis St,3,h,681000,S,Sweeney,16/04/2016,7,3013,2,1,1,446,,,Maribyrnong,-37.8183,144.8666,Western Metropolitan,6543
Yarraville,5/69 Hamilton St,1,u,345000,S,hockingstuart/Village,16/04/2016,7,3013,1,1,1,0,47,1970,Maribyrnong,-37.8111,144.887,Western Metropolitan,6543
Yarraville,3/1 Jepson St,2,t,705000,SP,Sweeney,16/04/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,25 Norfolk St,3,h,950000,SP,Village,16/04/2016,7,3013,3,1,2,240,84,1880,Maribyrnong,-37.8202,144.8896,Western Metropolitan,6543
Yarraville,9 Pearce St,3,h,955000,S,Jellis,16/04/2016,7,3013,3,1,1,202,,,Maribyrnong,-37.8196,144.8839,Western Metropolitan,6543
Yarraville,11 Sanderson St,2,h,822000,S,Sweeney,16/04/2016,7,3013,2,1,3,539,,,Maribyrnong,-37.8152,144.8703,Western Metropolitan,6543
Yarraville,21 Ballard St,3,t,,PN,hockingstuart,16/07/2016,7,3013,3,3,2,477,,,Maribyrnong,-37.814,144.8681,Western Metropolitan,6543
Yarraville,71 Bena St,2,h,760000,S,Jas,16/07/2016,7,3013,3,1,1,472,,,Maribyrnong,-37.824,144.8805,Western Metropolitan,6543
Yarraville,29 Frederick St,4,h,1200000,S,Village,16/07/2016,7,3013,4,2,2,417,157,1900,Maribyrnong,-37.8197,144.8969,Western Metropolitan,6543
Yarraville,12 Freeman St,4,h,,S,Village,16/07/2016,7,3013,4,2,1,449,450,,Maribyrnong,-37.8171,144.8739,Western Metropolitan,6543
Yarraville,59 Gent St,3,h,1005000,S,Sweeney,16/07/2016,7,3013,3,1,1,438,115,1960,Maribyrnong,-37.8177,144.8711,Western Metropolitan,6543
Yarraville,282 Hyde St,3,h,600000,VB,hockingstuart,16/07/2016,7,3013,4,1,1,0,,,Maribyrnong,-37.8222,144.8956,Western Metropolitan,6543
Yarraville,103/58 Ballarat St,1,u,381000,S,Sweeney,17/09/2016,7,3013,1,1,1,0,,,Maribyrnong,-37.8184,144.8904,Western Metropolitan,6543
Yarraville,17 Banool Av,3,h,876000,S,Sweeney,17/09/2016,7,3013,,,,,,,,,,Western Metropolitan,6543
Yarraville,136 Hyde St,4,h,1150000,S,hockingstuart,17/09/2016,7,3013,4,2,2,482,,,Maribyrnong,-37.815,144.8968,Western Metropolitan,6543
Yarraville,73 Bayview Rd,3,h,,SP,Compton,18/03/2017,7,3013,3,1,0,307,126,1930,Maribyrnong,-37.8117,144.8854,Western Metropolitan,6543
Yarraville,14 Lennox St,3,h,1020000,PI,Jas,18/03/2017,7,3013,3,1,1,248,,,Maribyrnong,-37.8157,144.8925,Western Metropolitan,6543
Yarraville,55 Ofarrell St,3,h,1250000,VB,Village,18/03/2017,7,3013,3,2,1,249,,,Maribyrnong,-37.8099,144.8859,Western Metropolitan,6543
Yarraville,9 Richards St,3,h,,S,Jas,18/03/2017,7,3013,3,1,2,472,108,1950,Maribyrnong,-37.8149,144.8628,Western Metropolitan,6543
Yarraville,58 Stanger St,3,h,,SN,hockingstuart,18/03/2017,7,3013,3,1,2,208,,,Maribyrnong,-37.8179,144.8629,Western Metropolitan,6543
Yarraville,7 Stewart St,4,h,1340000,VB,Village,18/03/2017,7,3013,4,2,0,297,175,1900,Maribyrnong,-37.8108,144.888,Western Metropolitan,6543
